370599
9	54	49
12	48	52
2	38	40
6	34	37
6	57	50
33	54	55
12	36	39
33	66	82
33	68	83
33	75	93
54	59	69
92	95	95
43	52	58
11	51	55
50	62	74
49	52	67
45	61	58
45	58	62
43	59	76
47	69	59
78	67	81
90	93	95
33	51	39
45	53	71
43	53	66
69	74	79
87	85	90
67	73	82
67	66	82
33	53	70
67	52	69
43	58	71
73	74	86
84	80	74
86	79	90
74	65	84
50	59	72
43	53	38
44	60	71
57	53	73
44	38	53
61	74	82
33	35	55
33	51	57
95	95	95
34	37	52
33	53	63
68	52	56
15	37	43
10	52	55
33	52	61
4	29	32
55	63	77
5	27	32
45	67	56
8	32	43
6	32	36
43	52	55
33	53	55
8	53	55
58	69	74
45	58	82
47	52	68
68	74	83
33	35	76
76	66	83
58	52	65
44	58	74
71	86	89
95	91	78
34	50	53
12	51	51
49	51	61
9	34	53
33	76	81
63	66	83
67	68	65
13	52	56
53	52	40
43	52	56
86	95	92
95	61	76
77	69	81
33	37	53
35	57	65
83	53	64
80	59	62
95	69	81
84	64	76
33	52	54
47	49	58
53	61	74
97	95	94
95	88	92
91	57	93
73	51	52
33	36	56
62	59	75
59	60	74
33	33	50
36	37	50
90	65	75
74	52	71
95	78	89
6	31	46
44	51	54
58	50	50
80	61	77
33	52	58
74	62	64
43	65	75
93	92	97
37	37	50
33	35	50
11	41	38
4	51	55
34	55	63
33	51	62
96	66	64
64	52	63
53	52	61
70	57	58
43	31	50
95	78	84
8	33	41
95	50	62
53	52	54
88	52	68
86	61	74
95	87	91
58	34	51
95	58	91
33	52	61
45	50	65
64	70	80
58	61	80
95	81	84
95	83	65
75	73	77
69	63	63
63	36	73
0	36	39
34	36	50
33	37	50
48	38	51
8	32	50
33	51	51
2	37	50
5	39	51
72	64	78
77	59	66
33	36	50
10	30	32
0	33	31
51	75	72
5	29	34
43	29	40
95	79	89
10	32	31
0	29	27
81	62	76
33	52	52
5	30	48
43	60	63
43	52	61
43	30	49
7	35	53
3	35	49
51	57	67
53	79	65
34	51	48
43	32	49
47	65	59
43	58	53
97	63	80
4	50	52
33	63	57
35	52	55
95	85	94
79	78	77
33	36	53
33	28	35
13	25	27
72	71	91
58	60	82
43	49	55
33	57	55
48	53	55
43	63	70
0	32	33
10	52	33
43	52	63
43	38	52
33	38	56
8	52	55
95	78	90
6	53	66
64	63	78
95	89	92
87	88	83
83	78	81
36	60	57
6	36	41
33	52	57
100	94	92
14	37	40
47	56	76
79	72	76
63	61	71
64	51	70
55	52	60
45	64	63
70	64	62
85	62	80
2	30	45
53	52	63
95	87	96
5	50	53
72	72	80
8	50	57
4	32	38
14	41	43
76	65	30
70	65	69
49	71	73
14	51	43
9	35	48
68	61	77
36	60	67
33	59	60
52	70	79
94	94	91
35	72	71
61	74	83
43	75	75
11	66	61
43	72	83
82	95	95
36	58	72
43	70	86
37	67	79
9	69	70
33	55	69
33	69	67
33	58	62
33	67	72
58	91	90
8	61	68
33	54	58
91	86	72
66	88	88
95	95	93
86	71	80
89	91	97
80	67	69
83	74	85
55	57	64
80	82	86
95	98	97
70	87	76
33	57	59
61	84	83
33	61	57
8	51	53
12	51	55
15	55	48
3	55	51
50	58	83
33	50	60
33	53	70
44	60	93
34	56	82
44	46	69
45	54	79
45	70	80
33	53	72
78	68	75
45	60	70
66	60	81
46	54	62
33	55	67
37	55	74
33	33	64
44	55	57
33	29	54
13	49	49
48	67	66
63	55	81
15	49	66
33	64	63
33	47	55
43	61	60
33	52	76
65	75	74
33	47	76
11	47	58
37	57	60
86	68	56
49	69	61
50	57	62
56	65	57
33	56	61
36	51	51
47	56	59
43	61	71
36	51	50
33	57	51
49	70	60
60	70	77
45	51	59
56	62	64
33	52	55
11	51	49
33	57	68
43	60	71
12	38	39
43	53	60
56	57	62
71	81	84
76	95	89
38	51	54
33	36	51
48	60	74
44	56	65
93	87	85
43	51	65
33	52	54
66	82	73
6	56	54
43	59	63
33	56	53
33	51	54
33	51	53
59	58	56
10	30	39
33	56	65
35	66	75
44	51	48
15	50	57
60	58	67
50	51	62
85	71	92
82	62	86
33	51	72
6	50	48
36	52	57
46	59	67
45	56	73
33	52	58
46	66	74
11	58	56
52	58	60
2	32	34
9	30	31
16	39	38
4	38	31
65	57	55
71	57	71
77	61	71
44	58	63
95	76	86
34	62	71
82	58	66
4	34	39
43	68	61
33	52	56
74	66	74
94	81	74
44	37	48
95	77	90
84	84	90
44	50	62
68	67	70
52	67	73
33	50	65
60	65	75
33	51	65
3	34	33
98	90	94
95	88	95
66	71	83
57	74	87
91	85	89
55	59	67
47	71	76
33	52	62
4	51	57
5	56	54
33	35	63
53	62	85
54	77	84
50	68	86
49	73	93
44	58	79
2	51	63
43	65	86
3	43	64
3	51	54
45	62	83
43	66	87
6	51	65
45	68	74
43	69	72
47	51	71
60	75	70
33	59	56
43	68	79
65	56	54
43	61	59
6	29	28
4	56	66
5	30	46
90	91	95
51	57	65
33	35	62
72	74	77
33	51	56
37	58	71
67	77	92
33	72	49
61	59	79
33	51	68
47	73	73
14	52	57
53	77	86
51	59	72
50	57	57
33	51	51
69	79	95
5	49	45
5	38	43
13	50	53
9	49	47
12	62	48
67	61	64
61	62	58
56	53	58
67	65	78
69	73	83
43	52	55
33	60	53
78	89	83
46	75	85
11	58	73
5	52	53
43	58	77
33	57	79
45	62	81
65	61	56
35	51	46
44	52	47
8	35	29
8	50	51
95	83	94
46	72	76
33	52	51
35	52	61
77	57	47
33	36	56
45	92	95
85	69	79
43	58	82
75	61	75
52	68	75
55	76	79
71	83	93
43	55	57
68	76	92
44	59	78
64	64	75
43	59	61
34	56	61
43	57	64
43	50	76
36	61	58
46	61	64
43	57	72
77	82	81
58	70	78
46	63	80
95	90	96
48	70	83
33	56	63
47	58	74
33	78	82
50	80	83
70	75	88
43	57	83
39	61	78
44	59	63
33	51	76
82	68	87
66	95	75
52	62	74
47	76	81
35	56	59
36	75	83
68	89	85
49	66	83
54	75	77
33	70	75
53	72	71
62	84	83
46	73	92
67	91	81
63	74	71
69	62	73
63	67	70
71	90	65
43	59	66
54	76	83
56	77	88
33	58	66
51	73	76
54	67	73
64	79	84
59	76	81
93	84	86
44	55	63
63	91	81
70	71	82
87	81	95
33	52	70
79	74	78
81	75	87
33	50	69
48	52	68
63	82	84
93	75	93
33	51	66
15	50	60
56	74	77
58	62	69
33	52	73
33	57	76
43	57	70
44	62	75
35	51	61
2	33	54
34	56	64
33	53	72
34	50	58
37	62	68
5	52	65
6	32	54
33	55	60
66	77	89
95	86	87
37	56	67
65	62	69
77	70	71
95	82	88
33	35	63
45	57	68
33	51	60
37	61	79
95	85	78
33	55	59
60	61	72
74	64	66
46	75	71
43	36	51
68	65	52
33	57	60
12	43	36
15	32	33
33	52	57
69	82	76
67	66	64
56	76	68
37	64	67
7	35	44
3	37	42
66	76	74
82	81	78
48	79	76
43	73	70
43	51	53
6	53	52
9	42	36
34	60	66
33	56	59
10	50	52
7	56	50
33	56	51
33	57	56
50	66	61
33	61	39
43	56	53
13	52	58
33	60	52
56	62	53
10	36	35
38	72	56
33	57	53
33	57	55
92	95	95
33	36	55
51	70	79
11	37	41
10	36	40
7	34	49
7	35	50
51	88	91
33	35	49
7	50	54
14	53	60
33	58	66
98	94	95
92	85	87
33	60	66
79	75	86
14	51	53
10	29	38
58	65	83
50	63	70
49	58	59
14	48	50
17	49	50
44	57	64
33	63	72
67	79	86
54	69	60
9	51	50
81	70	78
58	57	63
34	57	57
43	52	59
64	68	69
73	82	81
35	52	64
43	59	66
33	49	38
54	59	70
57	64	75
64	64	70
46	63	69
33	52	51
5	50	49
33	62	54
45	56	59
60	85	86
83	73	76
53	52	55
2	29	42
4	30	27
34	58	52
5	28	62
73	66	82
0	28	42
13	50	53
53	67	80
62	57	86
81	77	85
56	69	89
64	64	92
81	70	87
50	65	73
86	81	89
33	58	81
68	69	85
81	75	89
70	76	92
71	64	95
55	68	82
78	83	91
95	86	95
79	95	90
48	57	92
86	70	80
73	63	87
63	65	85
39	51	71
40	59	70
54	63	93
38	59	73
79	72	85
47	58	94
39	51	63
85	90	94
33	57	84
88	67	95
81	94	90
48	59	87
47	57	75
61	85	88
76	70	95
50	65	83
39	69	73
65	66	88
60	59	77
57	72	87
67	79	94
65	59	81
39	72	72
42	62	79
88	81	94
56	80	75
61	62	79
64	60	77
46	59	68
55	68	79
38	63	59
54	61	71
11	55	54
67	86	94
55	70	78
77	88	84
57	68	82
33	52	53
83	82	81
48	68	60
47	67	68
38	75	61
45	72	72
56	86	80
38	63	58
55	69	61
38	75	65
13	57	50
65	88	84
39	60	56
9	60	55
38	64	58
98	95	96
14	51	63
33	51	60
38	67	65
10	59	57
50	81	87
11	51	50
39	68	90
33	51	53
76	71	86
41	50	37
38	57	57
13	32	35
38	65	79
53	66	57
64	70	78
38	60	56
50	62	57
38	51	32
12	40	31
38	60	51
38	55	31
14	35	36
44	62	62
40	52	47
39	57	63
11	40	38
5	34	30
6	34	33
14	28	34
49	71	74
5	34	32
69	74	68
80	79	75
12	35	37
67	59	75
51	93	82
39	51	62
14	36	37
39	58	54
5	35	39
18	32	42
40	68	77
33	50	41
43	56	60
13	39	41
5	28	29
13	34	38
46	53	60
82	89	95
75	94	89
95	93	88
95	71	79
39	31	51
33	51	34
51	62	57
95	90	91
49	85	87
33	56	51
54	58	58
45	51	54
33	37	56
47	51	59
52	72	74
88	90	91
33	50	35
53	66	61
47	62	55
43	51	50
14	34	28
3	57	51
33	58	67
49	69	72
44	58	63
43	58	60
5	37	35
2	33	39
33	53	64
15	51	48
6	31	28
10	55	50
45	56	61
6	31	26
57	70	68
8	28	27
12	54	30
11	50	50
62	59	55
5	31	24
10	51	53
43	60	54
34	56	50
52	70	72
81	76	93
69	58	84
11	26	41
60	55	79
82	68	86
60	62	79
66	73	91
70	66	66
53	56	59
63	57	82
92	93	95
95	89	95
98	83	95
97	77	91
48	56	58
55	49	50
95	71	85
81	77	87
58	62	62
83	86	92
83	65	83
60	67	64
95	82	91
95	87	94
85	78	86
82	74	87
58	60	77
83	75	84
81	69	88
96	88	95
66	72	87
47	59	73
95	86	91
62	57	77
89	68	82
83	72	89
67	68	94
52	58	90
59	55	81
95	86	93
61	72	81
66	56	79
82	79	90
43	52	66
54	63	73
95	86	90
79	67	87
47	55	89
95	84	95
58	64	89
71	68	90
34	56	61
43	51	61
43	57	81
68	64	77
33	59	58
33	58	63
46	64	77
33	52	59
73	66	84
34	57	53
33	53	62
44	68	91
59	68	91
73	93	92
33	56	51
59	58	57
43	57	56
49	65	69
33	57	73
39	52	57
49	71	71
66	88	82
43	61	70
33	56	74
48	56	57
51	68	78
92	88	95
71	81	92
75	82	87
70	95	95
54	87	92
47	69	77
68	67	86
95	93	98
53	59	84
50	63	68
45	61	71
43	55	75
43	70	69
96	97	97
43	62	83
52	64	78
95	95	100
52	78	92
54	76	92
81	87	96
43	67	82
80	95	95
38	77	87
47	73	85
80	98	98
45	70	82
43	49	55
47	61	77
39	72	68
43	71	69
57	69	76
89	93	95
66	89	94
54	64	69
55	71	76
43	55	58
38	55	65
33	58	67
43	55	53
49	50	62
43	51	67
43	74	88
62	64	91
62	80	91
53	58	77
52	56	73
43	59	79
67	74	88
39	50	59
53	57	65
60	55	58
62	62	80
50	55	61
55	70	76
61	54	67
68	65	80
74	52	66
48	60	66
56	63	76
75	68	82
69	70	87
82	65	93
67	52	65
90	74	96
48	56	88
61	59	76
65	60	85
43	61	89
68	67	84
62	62	89
77	66	91
65	52	84
83	73	93
44	55	80
59	66	78
63	59	87
62	71	85
70	61	87
95	72	90
83	71	93
95	89	96
86	58	81
56	56	49
87	57	68
62	51	58
63	64	59
63	58	65
77	65	72
45	50	53
80	80	75
65	68	80
86	87	95
80	83	78
48	59	60
43	73	60
45	67	60
80	59	80
83	93	94
6	53	53
95	77	85
54	69	80
46	50	65
64	58	63
85	81	88
96	73	78
95	83	84
82	74	86
95	92	95
33	72	60
96	95	95
44	59	60
52	50	53
65	61	77
56	60	75
33	62	71
13	53	51
53	76	77
95	95	95
59	59	81
33	51	38
7	35	54
66	72	82
51	64	69
88	69	76
47	58	79
43	50	72
43	51	54
75	84	75
70	65	82
78	52	66
43	64	54
44	50	65
38	58	65
43	56	54
4	50	53
33	47	57
62	86	93
65	71	86
33	63	74
10	59	53
68	92	92
34	50	67
9	46	50
33	47	39
34	48	50
43	81	84
63	93	91
47	77	82
33	58	74
97	95	98
16	48	53
46	53	71
73	57	89
33	50	60
67	59	91
43	51	51
53	71	75
62	62	87
77	74	81
85	67	94
54	67	76
48	51	73
48	56	56
75	67	76
74	68	92
84	58	83
45	56	58
43	52	62
60	58	78
51	56	59
49	55	62
51	49	52
44	48	53
43	51	60
49	62	76
58	70	65
43	59	76
33	49	57
43	58	55
43	59	67
71	66	75
33	60	55
79	81	92
15	33	35
33	51	57
47	59	75
43	56	54
33	56	53
11	50	62
56	63	68
33	55	65
43	56	62
43	52	59
13	50	53
43	51	56
52	62	65
43	72	64
14	50	50
48	61	66
33	58	70
47	61	72
50	69	81
49	71	82
33	51	55
47	57	66
8	49	57
44	68	76
49	65	75
46	63	78
33	54	51
47	56	65
40	56	64
51	60	71
89	79	68
95	73	83
43	51	55
20	33	35
72	61	76
91	76	83
34	50	56
87	85	89
91	86	79
13	33	37
33	52	54
43	53	57
82	78	88
59	61	66
95	80	94
44	56	56
88	67	78
59	55	64
33	51	57
33	50	51
33	41	61
71	62	71
94	70	73
95	81	95
35	47	33
34	34	53
95	75	76
98	95	95
81	80	92
57	60	72
59	68	66
95	96	95
54	49	62
35	27	48
15	49	56
49	62	65
19	39	36
74	70	71
43	56	57
63	78	72
33	55	64
60	89	84
52	49	53
57	61	61
95	77	88
82	80	78
59	54	62
85	79	73
19	26	33
43	47	49
33	31	55
58	55	64
64	56	70
43	39	37
87	66	66
43	47	57
95	70	76
57	47	57
94	95	88
65	56	79
43	48	49
43	48	57
76	80	82
78	95	81
47	67	75
43	47	56
43	52	67
46	53	53
36	54	54
43	62	71
94	93	90
5	52	54
17	39	40
75	68	79
10	51	58
11	51	61
34	63	64
43	51	55
44	60	68
33	50	76
33	51	58
43	32	60
61	72	84
72	77	87
33	35	51
5	51	59
11	51	55
45	53	71
44	58	64
7	53	55
17	36	40
14	52	55
15	37	44
16	53	56
33	36	64
33	61	62
33	51	57
90	62	74
85	90	98
96	83	92
43	50	52
44	50	56
52	51	66
33	50	68
43	49	54
95	89	95
43	49	61
43	52	60
74	74	85
33	49	65
12	49	53
84	81	86
33	57	73
60	58	69
43	56	62
43	49	62
45	31	53
43	49	52
33	64	71
91	76	95
51	59	65
90	58	89
9	49	52
84	78	80
43	58	76
95	95	95
45	49	58
33	55	78
43	51	66
13	32	32
2	49	54
44	52	65
89	78	80
79	74	87
44	53	70
43	51	65
70	70	80
47	56	71
17	51	51
46	56	56
62	59	77
53	63	64
74	70	75
48	50	59
33	68	67
33	52	58
21	36	37
43	54	54
33	62	57
33	38	52
33	51	57
43	52	51
15	26	29
10	34	41
95	80	90
45	77	79
33	49	53
33	35	52
49	51	55
95	95	94
46	67	65
12	35	46
95	87	91
81	82	86
74	71	85
35	27	45
14	50	52
33	53	60
68	83	78
43	51	53
86	76	83
10	37	33
15	50	53
71	75	87
43	54	53
33	48	37
7	31	30
73	74	93
95	89	95
67	69	90
9	53	54
6	51	50
33	56	60
43	83	84
35	51	57
77	70	69
65	74	89
74	61	70
71	57	82
99	87	95
95	82	95
96	95	95
86	74	85
43	65	63
54	62	75
95	86	95
82	78	91
72	75	91
68	69	73
52	67	87
33	57	70
46	67	74
62	67	55
75	76	94
57	59	66
35	65	77
97	86	94
43	57	52
86	72	80
72	70	70
100	89	95
68	70	88
48	56	70
17	29	33
33	62	65
55	69	68
9	51	52
0	28	34
65	76	85
11	36	39
43	60	59
33	53	62
80	76	84
44	67	76
5	37	36
43	57	58
72	58	82
14	35	44
33	37	52
43	56	63
84	66	87
3	37	39
9	56	65
33	50	37
8	35	35
43	55	66
9	50	49
88	79	86
73	75	85
72	75	87
10	34	33
34	56	57
2	33	36
37	51	40
34	51	63
62	64	80
11	59	55
11	57	63
37	52	76
46	66	83
75	71	75
74	85	92
88	78	85
34	57	70
33	53	67
33	32	49
33	51	59
47	59	66
49	76	73
85	73	71
44	59	66
95	95	94
33	51	54
33	54	61
33	50	63
64	60	78
89	72	88
74	84	86
63	59	59
43	44	52
64	64	77
45	65	67
43	48	62
45	52	54
43	49	60
66	65	82
51	75	86
68	64	63
74	59	80
86	83	94
66	74	73
73	60	75
47	56	67
33	47	54
68	69	93
82	79	89
45	73	71
58	69	65
78	85	92
43	54	64
33	47	50
48	48	67
56	62	68
74	69	87
63	75	77
90	84	84
59	49	70
54	58	72
58	61	64
43	50	56
67	55	68
70	80	80
33	43	49
53	57	70
43	53	63
53	48	54
43	59	47
37	56	59
34	37	48
12	32	33
44	63	70
37	51	50
72	62	71
74	77	77
38	50	37
33	54	53
33	35	63
50	60	71
33	48	56
35	48	62
89	75	67
60	69	67
76	73	78
95	87	95
35	65	66
98	95	96
95	87	80
36	51	58
2	35	40
33	61	58
50	68	77
85	90	88
43	68	77
95	95	96
48	73	80
43	60	71
43	55	59
95	67	90
14	41	42
43	56	75
43	56	71
33	54	56
65	70	84
33	56	63
43	62	70
33	52	61
51	71	82
33	49	54
43	52	66
6	48	54
9	54	55
33	35	56
71	76	87
6	38	37
34	52	81
14	51	54
11	32	40
43	73	78
33	53	64
35	57	65
91	69	70
33	50	66
75	81	73
10	29	55
43	62	70
80	51	68
33	55	58
79	80	89
43	50	62
57	79	66
61	66	81
9	49	52
63	75	81
35	69	75
37	60	54
9	47	52
56	76	63
43	49	55
8	54	53
43	57	48
77	68	78
45	52	67
69	57	65
91	50	71
43	63	83
63	53	76
89	64	73
33	50	65
43	51	77
54	62	68
37	51	76
75	69	86
43	55	63
43	67	61
52	58	63
71	67	65
75	66	79
72	73	93
95	88	95
33	51	61
78	82	95
95	74	70
86	67	72
80	62	75
84	74	81
98	81	95
35	64	76
72	52	73
49	50	59
90	80	92
95	79	77
87	81	79
85	76	87
56	59	70
95	83	89
86	81	91
75	69	76
81	60	69
43	29	38
14	39	36
58	59	58
50	59	62
48	58	75
75	63	62
71	56	70
57	59	82
88	66	95
83	78	88
76	65	73
62	58	64
92	94	90
54	58	74
62	53	71
80	74	84
63	59	76
67	57	51
46	50	64
80	77	56
83	83	86
48	83	70
67	56	50
67	65	71
76	87	80
53	62	72
63	51	64
43	50	36
33	56	74
91	89	86
74	65	66
43	51	63
68	58	69
76	65	79
61	73	81
60	58	70
88	72	74
93	76	87
14	38	44
74	66	69
68	61	59
33	52	60
81	74	70
61	52	77
49	64	78
71	64	72
33	58	69
83	62	72
73	65	81
75	54	67
95	68	93
48	53	56
95	90	95
63	59	65
50	51	54
33	53	63
55	67	68
76	58	77
33	56	52
33	50	51
95	75	88
43	58	56
71	58	75
39	35	52
70	62	78
65	76	84
76	61	78
62	77	80
63	65	77
94	64	85
58	56	70
47	62	71
43	58	69
71	69	82
94	79	89
46	63	74
33	50	71
35	51	57
44	62	68
50	50	58
63	51	67
33	51	67
59	63	85
65	62	74
44	50	56
82	68	65
95	89	81
89	70	76
53	52	58
74	79	80
47	72	82
48	61	56
57	70	71
50	65	57
43	49	55
67	86	82
83	85	94
82	90	82
54	71	74
63	57	53
95	72	68
33	50	37
85	74	86
63	72	81
51	70	70
75	70	69
35	71	73
47	57	61
36	57	54
43	56	56
65	70	64
43	68	63
61	74	74
45	66	60
46	64	57
49	71	64
11	51	51
43	68	55
47	50	63
33	56	52
43	65	64
51	60	63
33	55	56
81	96	94
38	53	54
33	50	37
33	53	69
46	61	64
33	61	68
33	50	54
98	96	95
43	81	78
43	56	61
59	79	79
13	62	51
48	68	69
51	69	82
43	65	78
53	67	81
41	72	71
33	58	57
84	95	95
44	59	73
50	73	80
43	63	74
52	50	62
95	72	90
33	57	58
47	58	65
43	47	60
57	69	80
10	53	65
68	61	66
66	75	84
15	51	61
33	47	53
33	48	64
6	36	36
43	31	45
52	69	82
45	56	59
33	35	56
33	46	53
33	30	50
75	73	73
10	29	37
94	71	81
43	45	52
79	60	86
75	75	83
95	83	94
53	59	72
43	55	71
10	48	55
43	59	69
43	55	63
75	83	87
33	25	51
63	78	78
33	51	56
33	31	48
7	23	38
7	30	29
77	65	76
33	48	40
79	71	89
43	60	64
52	62	59
71	68	78
58	58	75
79	64	82
63	59	75
33	45	51
83	80	83
61	67	70
92	91	95
95	92	99
43	48	54
43	72	69
57	68	90
63	51	72
68	81	94
98	95	99
54	50	51
33	48	72
79	66	88
43	49	64
88	83	96
70	69	83
81	77	90
83	83	84
53	54	56
89	91	95
33	48	69
88	76	89
33	49	67
43	55	56
83	80	80
46	50	48
33	29	55
95	90	92
51	54	62
33	54	62
89	85	92
45	58	62
45	56	57
90	89	90
33	46	54
15	47	50
66	69	75
47	69	72
93	66	89
47	57	64
56	59	80
51	31	49
84	69	75
33	33	50
44	51	70
62	70	82
43	54	56
59	56	69
88	77	92
33	56	71
62	62	77
43	53	68
33	48	48
46	53	53
15	38	38
63	68	90
56	61	73
33	31	50
49	28	51
67	79	73
8	45	47
33	46	58
89	68	72
11	49	48
43	48	52
53	48	47
3	31	33
74	51	63
33	29	47
43	60	70
53	52	64
43	50	59
33	45	52
14	45	45
12	31	36
9	37	39
2	30	33
60	62	58
2	25	31
60	86	91
53	73	70
65	71	76
68	65	69
43	45	53
33	50	58
73	71	85
58	67	85
63	73	94
10	28	33
33	31	53
46	53	60
76	79	83
43	50	72
33	56	49
69	52	68
13	47	62
44	50	53
11	38	61
33	46	79
43	62	73
8	45	41
95	87	89
43	54	68
48	67	74
43	71	74
55	73	81
50	67	55
45	62	69
76	72	84
43	50	53
43	58	56
52	59	67
74	63	78
58	59	52
44	50	62
92	80	95
11	60	52
43	76	75
78	74	81
14	38	32
33	29	54
4	35	38
33	50	54
33	51	33
11	50	56
7	50	54
33	51	54
8	34	32
54	65	74
52	51	54
83	67	58
80	81	84
95	80	72
93	95	78
81	93	85
63	76	65
69	56	60
72	84	86
95	90	90
52	72	89
99	100	95
94	90	93
91	91	94
98	96	95
33	70	87
76	73	94
98	97	96
92	85	95
52	73	88
98	97	93
85	95	96
46	82	88
70	72	80
60	72	78
43	62	86
89	64	66
70	77	85
90	88	94
48	55	64
92	95	89
93	95	85
93	80	81
33	49	53
44	56	57
88	84	84
93	72	65
33	54	59
69	78	74
61	78	76
43	61	53
86	69	78
99	95	88
75	79	78
80	95	90
75	77	87
93	79	90
92	88	93
59	70	57
74	80	70
54	61	63
92	85	87
95	87	85
73	73	68
82	83	81
60	65	66
54	68	72
95	90	92
86	83	78
33	60	56
55	56	67
95	86	85
95	96	96
96	92	95
90	82	95
82	86	82
87	67	75
70	73	76
67	85	67
33	55	60
33	51	54
46	57	56
79	85	80
10	34	33
33	58	59
46	52	56
70	52	56
33	59	67
43	51	54
33	57	56
33	51	57
43	58	76
47	69	79
47	52	59
54	51	56
46	56	50
71	67	71
33	48	52
43	57	62
8	48	52
62	74	62
43	51	53
43	57	55
43	59	57
33	33	56
72	86	88
56	57	61
78	79	70
44	55	57
66	74	73
46	78	68
59	69	79
66	61	85
84	76	89
9	28	58
45	52	74
92	95	95
33	52	80
63	57	76
33	51	69
33	48	64
78	52	80
33	49	63
33	33	55
11	36	40
33	34	61
44	51	58
51	62	70
17	36	37
48	56	64
50	56	75
47	56	55
43	53	60
47	61	65
78	85	76
61	58	69
33	57	55
43	56	50
11	34	51
55	63	67
43	51	47
33	55	53
11	57	54
9	47	47
53	62	64
44	62	57
8	33	43
10	41	41
33	52	57
33	49	37
11	53	57
12	50	60
9	49	53
51	65	60
33	53	63
12	33	41
46	59	66
33	54	59
43	58	63
33	47	51
33	47	37
15	31	45
100	94	97
79	56	57
95	86	91
70	58	60
49	51	62
34	50	67
70	62	84
95	69	85
66	58	83
61	58	62
94	81	78
52	56	84
95	94	98
65	57	69
54	63	94
82	64	87
78	56	62
53	72	69
43	51	70
88	71	81
43	57	80
60	62	74
81	65	61
45	51	75
95	89	96
73	63	84
95	56	76
95	84	98
75	57	80
62	60	59
43	64	70
82	91	72
14	36	39
51	51	70
47	52	56
53	50	58
95	89	96
95	78	95
41	50	56
97	89	97
95	78	91
84	84	90
90	83	86
97	84	95
61	73	94
95	75	88
72	75	94
95	88	99
64	65	81
33	50	56
33	50	56
45	55	69
90	83	95
57	56	84
62	51	66
63	69	74
60	71	68
43	56	72
65	80	75
53	61	76
99	86	95
36	61	66
46	58	66
72	68	62
50	60	87
95	82	95
95	93	98
65	68	88
33	50	71
54	57	72
4	49	61
95	94	94
62	64	75
34	72	88
48	71	85
95	89	95
91	62	94
98	79	93
61	65	76
33	54	77
85	76	79
76	67	88
49	57	73
65	58	94
95	85	93
40	54	76
52	56	74
56	55	64
44	51	68
78	69	93
95	85	95
75	70	89
79	85	83
43	58	78
54	58	82
43	51	57
11	49	60
87	84	90
33	51	53
8	50	55
33	49	59
64	65	74
45	64	77
7	51	63
11	50	60
1	51	56
63	56	72
43	59	69
56	61	66
55	56	74
43	56	93
83	58	69
88	86	94
47	61	83
47	50	62
57	50	76
52	60	83
68	80	94
67	68	81
51	67	94
73	72	91
52	65	87
69	95	98
89	89	95
69	64	91
63	87	94
43	58	81
33	56	86
76	88	97
91	82	93
54	51	71
74	83	97
77	63	90
78	81	92
45	67	87
95	88	99
58	70	75
95	95	99
82	70	89
44	54	71
71	67	91
95	76	92
95	75	91
91	74	94
79	66	83
55	50	75
34	50	53
91	77	93
90	71	94
56	56	60
75	77	85
78	75	89
33	51	56
54	60	68
52	51	67
43	75	62
95	88	92
84	75	81
33	51	67
95	90	96
95	74	94
95	82	91
74	57	76
95	83	93
95	76	94
85	75	90
70	60	79
66	66	84
95	82	95
80	68	82
98	87	97
35	52	71
79	74	80
63	63	77
71	58	80
68	74	83
86	85	93
49	57	62
77	67	89
64	67	80
59	66	81
94	65	87
45	60	84
69	67	89
84	61	91
69	62	86
70	67	92
95	63	95
65	67	76
86	67	94
75	69	88
72	80	85
54	60	73
95	73	88
44	57	59
87	74	77
56	53	75
56	60	88
97	79	98
73	69	76
71	85	93
92	72	93
86	59	74
95	82	95
88	71	86
88	71	95
91	88	94
74	63	76
33	35	52
43	51	51
56	68	78
8	34	40
61	69	85
33	33	55
10	49	53
4	26	23
46	69	76
10	52	56
58	67	79
9	35	43
8	51	53
33	35	56
95	85	95
8	30	35
64	76	78
33	51	64
5	32	34
0	27	26
73	67	72
6	29	43
45	50	54
33	50	51
33	36	55
33	54	56
44	49	63
33	50	55
33	51	64
95	65	84
8	33	37
2	36	39
50	62	56
65	66	84
37	52	54
16	49	50
62	62	72
33	53	59
6	48	46
67	80	87
95	74	87
33	51	61
48	53	57
53	55	73
66	76	90
48	48	52
43	47	56
95	73	91
63	66	94
55	49	65
34	61	74
52	77	82
56	57	60
13	48	50
33	31	46
33	54	65
14	53	62
33	47	53
56	55	68
44	64	64
7	50	50
44	59	55
11	29	54
5	45	52
1	28	39
9	34	31
35	51	52
43	61	76
33	32	53
38	52	66
43	28	52
7	44	48
36	55	65
46	53	64
12	27	36
43	56	57
33	50	48
8	32	35
61	63	72
74	71	78
33	49	58
51	66	74
76	71	79
14	44	62
33	46	53
48	47	39
33	48	54
61	65	71
46	55	66
62	55	79
46	53	65
8	54	58
7	32	36
54	67	79
43	64	64
50	64	72
46	49	63
50	72	71
33	48	52
12	25	29
51	59	64
53	77	79
33	47	55
1	25	31
65	72	70
44	50	55
62	57	71
13	47	55
52	47	64
7	30	43
33	49	58
44	49	53
55	65	64
43	49	68
99	95	95
55	58	62
96	95	100
49	68	66
91	78	91
73	73	83
72	72	78
83	76	86
82	80	89
63	83	77
92	78	94
